"set_up","method","n_train","estimated_beta","file_name","running_time_train","running_time_pred","running_datetime"
"SimD_rep3_n115000_d5_corrMIXTURE_NA25","MICE.1.IMP",50000,"[[0.833029698855431, -0.291574661563375, -0.278070229420517, -0.494686023039031, 0.368135492292668], [-0.0273766363634706]]","SimD_rep3_n115000_d5_corrMIXTURE_NA25_MICE.1.IMP_50000",2.11300373077393,0.0255024433135986,"2025-06-09 18:42:36.084247"
"SimD_rep4_n115000_d5_corrMIXTURE_NA25","MICE.1.IMP",50000,"[[0.798506860468939, -0.299656316562303, -0.253196846084329, -0.504209235227872, 0.378911908599195], [-0.0267599894239693]]","SimD_rep4_n115000_d5_corrMIXTURE_NA25_MICE.1.IMP_50000",2.39367723464966,0.0181331634521484,"2025-06-09 18:42:38.286805"
"SimD_rep5_n115000_d5_corrMIXTURE_NA25","MICE.1.IMP",50000,"[[0.80620220742565, -0.293066534119646, -0.263947377541504, -0.496663159773945, 0.367585862743785], [-0.015970212025674]]","SimD_rep5_n115000_d5_corrMIXTURE_NA25_MICE.1.IMP_50000",2.18837308883667,0.0249004364013672,"2025-06-09 18:42:40.762993"
"SimD_rep6_n115000_d5_corrMIXTURE_NA25","MICE.1.IMP",50000,"[[0.78327452328223, -0.290147050951824, -0.268656113703605, -0.493214033878432, 0.373297666828963], [-0.0186679521588347]]","SimD_rep6_n115000_d5_corrMIXTURE_NA25_MICE.1.IMP_50000",2.54283690452576,0.0185413360595703,"2025-06-09 18:42:43.053041"
"SimD_rep7_n115000_d5_corrMIXTURE_NA25","MICE.1.IMP",50000,"[[0.800919144072623, -0.294693955652059, -0.244035997589204, -0.495005606924272, 0.337134015477722], [-0.0265239011436357]]","SimD_rep7_n115000_d5_corrMIXTURE_NA25_MICE.1.IMP_50000",2.43393158912659,0.0181689262390137,"2025-06-09 18:42:45.687746"
"SimD_rep8_n115000_d5_corrMIXTURE_NA25","MICE.1.IMP",50000,"[[0.789549322953302, -0.285383413441193, -0.255056689482192, -0.493820340620976, 0.372679983773565], [-0.0219706128625774]]","SimD_rep8_n115000_d5_corrMIXTURE_NA25_MICE.1.IMP_50000",2.14499402046204,0.0179619789123535,"2025-06-09 18:42:48.205632"
"SimD_rep9_n115000_d5_corrMIXTURE_NA25","MICE.1.IMP",50000,"[[0.789790365257324, -0.305427660991812, -0.263295716602218, -0.501099019365504, 0.397246151461809], [-0.0209594400604721]]","SimD_rep9_n115000_d5_corrMIXTURE_NA25_MICE.1.IMP_50000",2.17178797721863,0.0248527526855469,"2025-06-09 18:42:50.433641"
"SimD_rep0_n115000_d5_corrMIXTURE_NA25","MICE.1.Y.IMP",100,"[[1.41457392365898, -1.20336135033705, 0.304279439089032, -1.54055749150824, 0.99180308260177], [0.632434802415512]]","SimD_rep0_n115000_d5_corrMIXTURE_NA25_MICE.1.Y.IMP_100",0.337651491165161,0.00836086273193359,"2025-06-09 18:42:52.703192"
"SimD_rep1_n115000_d5_corrMIXTURE_NA25","MICE.1.Y.IMP",100,"[[1.94632769048545, -1.71844924584742, -0.178396777244847, -0.697258997187417, 0.702938041311104], [0.375150635424595]]","SimD_rep1_n115000_d5_corrMIXTURE_NA25_MICE.1.Y.IMP_100",0.338362693786621,0.00857305526733398,"2025-06-09 18:42:53.109685"
"SimD_rep2_n115000_d5_corrMIXTURE_NA25","MICE.1.Y.IMP",100,"[[1.63280175951507, -0.60399181067163, -0.478376320136881, -1.42209425904717, 0.932415965743964], [0.758011708661369]]","SimD_rep2_n115000_d5_corrMIXTURE_NA25_MICE.1.Y.IMP_100",0.662519693374634,0.00850415229797363,"2025-06-09 18:42:53.514838"
"SimD_rep3_n115000_d5_corrMIXTURE_NA25","MICE.1.Y.IMP",100,"[[1.3109995638406, -0.355598381776938, -0.791017884880567, -0.445314549286402, 0.620112060429591], [-0.381314567125921]]","SimD_rep3_n115000_d5_corrMIXTURE_NA25_MICE.1.Y.IMP_100",0.364034414291382,0.00834870338439941,"2025-06-09 18:42:54.246897"
"SimD_rep4_n115000_d5_corrMIXTURE_NA25","MICE.1.Y.IMP",100,"[[1.09681602808459, -0.292388684682918, -0.93564563131706, -0.319495213095983, 1.2388245949013], [-0.0660758737650454]]","SimD_rep4_n115000_d5_corrMIXTURE_NA25_MICE.1.Y.IMP_100",0.345695734024048,0.00858664512634277,"2025-06-09 18:42:54.677264"
"SimD_rep5_n115000_d5_corrMIXTURE_NA25","MICE.1.Y.IMP",100,"[[1.77794912649183, -0.629769860121425, -1.73474809186718, -0.982856691240653, 0.84674996828887], [0.52839130827632]]","SimD_rep5_n115000_d5_corrMIXTURE_NA25_MICE.1.Y.IMP_100",0.696406126022339,0.00858616828918457,"2025-06-09 18:42:55.153009"
"SimD_rep6_n115000_d5_corrMIXTURE_NA25","MICE.1.Y.IMP",100,"[[1.84905580535177, -0.987529743206632, 0.0842598896068672, -0.660049826432097, 0.0456350543838675], [-0.254900354283313]]","SimD_rep6_n115000_d5_corrMIXTURE_NA25_MICE.1.Y.IMP_100",0.312788486480713,0.0157556533813477,"2025-06-09 18:42:55.919136"
"SimD_rep7_n115000_d5_corrMIXTURE_NA25","MICE.1.Y.IMP",100,"[[1.93517921720227, -0.286522565102147, -0.362571509536937, -1.51184781709614, 0.903910993868148], [0.0726606871821219]]","SimD_rep7_n115000_d5_corrMIXTURE_NA25_MICE.1.Y.IMP_100",0.31682562828064,0.00835013389587402,"2025-06-09 18:42:56.307814"
"SimD_rep8_n115000_d5_corrMIXTURE_NA25","MICE.1.Y.IMP",100,"[[0.827585278036518, -0.254902519026123, -0.302822142327377, -0.962902571660701, 1.13783788780465], [-0.379236543534188]]","SimD_rep8_n115000_d5_corrMIXTURE_NA25_MICE.1.Y.IMP_100",0.33735466003418,0.00906157493591309,"2025-06-09 18:42:56.692482"
"SimD_rep9_n115000_d5_corrMIXTURE_NA25","MICE.1.Y.IMP",100,"[[1.14394534453239, -0.905546163697544, -0.365278370711604, -0.144515615769993, 0.777880428900485], [0.484858645497243]]","SimD_rep9_n115000_d5_corrMIXTURE_NA25_MICE.1.Y.IMP_100",0.32120156288147,0.00849628448486328,"2025-06-09 18:42:57.106874"
"SimD_rep0_n115000_d5_corrMIXTURE_NA25","MICE.1.Y.IMP",500,"[[1.53455049063551, -0.902997074968511, -0.415552248089378, -0.838511891625466, 0.731764824412696], [0.461340733088496]]","SimD_rep0_n115000_d5_corrMIXTURE_NA25_MICE.1.Y.IMP_500",0.342028379440308,0.00855422019958496,"2025-06-09 18:42:57.515084"
"SimD_rep1_n115000_d5_corrMIXTURE_NA25","MICE.1.Y.IMP",500,"[[2.06725212614159, -0.860102315917678, -0.434518747566711, -1.02759344063629, 0.303125332221237], [0.256407158488775]]","SimD_rep1_n115000_d5_corrMIXTURE_NA25_MICE.1.Y.IMP_500",0.338435411453247,0.00865435600280762,"2025-06-09 18:42:57.925798"
"SimD_rep2_n115000_d5_corrMIXTURE_NA25","MICE.1.Y.IMP",500,"[[1.66585755011684, -0.566698073585262, -0.480836771664519, -1.40754986863439, 1.06422140710161], [0.284567635085562]]","SimD_rep2_n115000_d5_corrMIXTURE_NA25_MICE.1.Y.IMP_500",0.345614671707153,0.0165166854858398,"2025-06-09 18:42:58.340823"
"SimD_rep3_n115000_d5_corrMIXTURE_NA25","MICE.1.Y.IMP",500,"[[1.60728085588043, -0.724262269717019, -0.608861329754418, -0.726002442395187, 0.796708933113374], [0.0570023119898404]]","SimD_rep3_n115000_d5_corrMIXTURE_NA25_MICE.1.Y.IMP_500",0.349867582321167,0.00858879089355469,"2025-06-09 18:42:58.766517"
"SimD_rep4_n115000_d5_corrMIXTURE_NA25","MICE.1.Y.IMP",500,"[[1.64672774800777, -0.801125604847776, -0.578152877065196, -0.853165996459417, 0.411130316364001], [0.300353227447915]]","SimD_rep4_n115000_d5_corrMIXTURE_NA25_MICE.1.Y.IMP_500",0.359630346298218,0.00869441032409668,"2025-06-09 18:42:59.186278"
"SimD_rep5_n115000_d5_corrMIXTURE_NA25","MICE.1.Y.IMP",500,"[[1.35233423541821, -0.420966749711159, -0.813592049385335, -0.751776850895701, 0.613250102787591], [0.0644294320491549]]","SimD_rep5_n115000_d5_corrMIXTURE_NA25_MICE.1.Y.IMP_500",0.685295343399048,0.00858473777770996,"2025-06-09 18:42:59.614182"
"SimD_rep6_n115000_d5_corrMIXTURE_NA25","MICE.1.Y.IMP",500,"[[1.43035209212268, -0.446829966400535, -0.618465458667499, -0.789547810144412, 0.461547034578994], [0.0375853102066552]]","SimD_rep6_n115000_d5_corrMIXTURE_NA25_MICE.1.Y.IMP_500",0.336768388748169,0.00888705253601074,"2025-06-09 18:43:00.369051"
"SimD_rep7_n115000_d5_corrMIXTURE_NA25","MICE.1.Y.IMP",500,"[[1.40876769434994, -0.573500725599797, -0.572535204218895, -0.923078235420365, 0.868991506489566], [0.138955404447481]]","SimD_rep7_n115000_d5_corrMIXTURE_NA25_MICE.1.Y.IMP_500",0.669372081756592,0.00864124298095703,"2025-06-09 18:43:00.773173"
